2023/11/21 08:00,01H0305S,01F0339S,31,132,90
2023/11/21 08:00,01H0305S,01F0339S,32,133,28
2023/11/21 08:00,01H0305S,01F0339S,41,153,4
2023/11/21 08:00,01H0305S,01F0339S,42,0,0
2023/11/21 08:00,01H0305S,01F0339S,5,0,0
2023/11/21 08:00,01F0376N,01F0340N,31,287,363
2023/11/21 08:00,01F0376N,01F0340N,32,288,105
2023/11/21 08:00,01F0376N,01F0340N,41,296,14
2023/11/21 08:00,01F0376N,01F0340N,42,292,14
2023/11/21 08:00,01F0376N,01F0340N,5,286,9
2023/11/21 08:00,01H0447N,01F0340N,31,494,112
2023/11/21 08:00,01H0447N,01F0340N,32,519,37
2023/11/21 08:00,01H0447N,01F0340N,41,479,6
2023/11/21 08:00,01H0447N,01F0340N,42,566,1
2023/11/21 08:00,01H0447N,01F0340N,5,0,0
2023/11/21 08:00,01F0413N,01F0376N,31,215,189
2023/11/21 08:00,01F0413N,01F0376N,32,220,46
2023/11/21 08:00,01F0413N,01F0376N,41,229,11
2023/11/21 08:00,01F0413N,01F0376N,42,246,8
2023/11/21 08:00,01F0413N,01F0376N,5,247,9
2023/11/21 08:00,01F0339S,01F0376S,31,161,326
2023/11/21 08:00,01F0339S,01F0376S,32,162,92
2023/11/21 08:00,01F0339S,01F0376S,41,175,15
2023/11/21 08:00,01F0339S,01F0376S,42,189,18
2023/11/21 08:00,01F0339S,01F0376S,5,182,5
2023/11/21 08:00,01F0467N,01F0413N,31,641,165
2023/11/21 08:00,01F0467N,01F0413N,32,635,31
2023/11/21 08:00,01F0467N,01F0413N,41,700,4
2023/11/21 08:00,01F0467N,01F0413N,42,756,6
2023/11/21 08:00,01F0467N,01F0413N,5,738,4
2023/11/21 08:00,01F0376S,01F0413S,31,368,201
2023/11/21 08:00,01F0376S,01F0413S,32,370,53
2023/11/21 08:00,01F0376S,01F0413S,41,362,6
2023/11/21 08:00,01F0376S,01F0413S,42,366,8
2023/11/21 08:00,01F0376S,01F0413S,5,367,2
2023/11/21 08:00,01F0492N,01F0467N,31,404,161
2023/11/21 08:00,01F0492N,01F0467N,32,400,39
2023/11/21 08:00,01F0492N,01F0467N,41,413,2
2023/11/21 08:00,01F0492N,01F0467N,42,398,11
2023/11/21 08:00,01F0492N,01F0467N,5,404,7
2023/11/21 08:00,01F0413S,01F0467S,31,197,205
2023/11/21 08:00,01F0413S,01F0467S,32,201,53
2023/11/21 08:00,01F0413S,01F0467S,41,209,9
2023/11/21 08:00,01F0413S,01F0467S,42,219,14
2023/11/21 08:00,01F0413S,01F0467S,5,215,8
2023/11/21 08:00,01F0511N,01F0492N,31,68,183
2023/11/21 08:00,01F0511N,01F0492N,32,69,51
2023/11/21 08:00,01F0511N,01F0492N,41,74,3
2023/11/21 08:00,01F0511N,01F0492N,42,76,14
2023/11/21 08:00,01F0511N,01F0492N,5,76,7
2023/11/21 08:00,01F0467S,01F0492S,31,88,179
2023/11/21 08:00,01F0467S,01F0492S,32,93,55
2023/11/21 08:00,01F0467S,01F0492S,41,91,3
2023/11/21 08:00,01F0467S,01F0492S,42,93,19
2023/11/21 08:00,01F0467S,01F0492S,5,98,6
2023/11/21 08:00,01F0532N,01F0511N,31,87,222
2023/11/21 08:00,01F0532N,01F0511N,32,88,42
2023/11/21 08:00,01F0532N,01F0511N,41,93,5
2023/11/21 08:00,01F0532N,01F0511N,42,94,22
2023/11/21 08:00,01F0532N,01F0511N,5,92,18
2023/11/21 08:00,03F0525S,01F0511N,31,960,23
2023/11/21 08:00,03F0525S,01F0511N,32,1033,6
2023/11/21 08:00,03F0525S,01F0511N,41,0,0
2023/11/21 08:00,03F0525S,01F0511N,42,1160,1
2023/11/21 08:00,03F0525S,01F0511N,5,896,1
2023/11/21 08:00,03F0559N,01F0511N,31,896,27
2023/11/21 08:00,03F0559N,01F0511N,32,926,5
2023/11/21 08:00,03F0559N,01F0511N,41,0,0
2023/11/21 08:00,03F0559N,01F0511N,42,1023,2
2023/11/21 08:00,03F0559N,01F0511N,5,1071,2
2023/11/21 08:00,01F0492S,01F0511S,31,75,146
2023/11/21 08:00,01F0492S,01F0511S,32,86,65
2023/11/21 08:00,01F0492S,01F0511S,41,76,3
2023/11/21 08:00,01F0492S,01F0511S,42,81,14
2023/11/21 08:00,01F0492S,01F0511S,5,175,1
2023/11/21 08:00,01F0532S,01F0532N,31,2507,13
2023/11/21 08:00,01F0532S,01F0532N,32,2831,2
2023/11/21 08:00,01F0532S,01F0532N,41,1294,1
2023/11/21 08:00,01F0532S,01F0532N,42,0,0
2023/11/21 08:00,01F0532S,01F0532N,5,0,0
2023/11/21 08:00,01F0557N,01F0532N,31,104,330
2023/11/21 08:00,01F0557N,01F0532N,32,107,72
2023/11/21 08:00,01F0557N,01F0532N,41,109,6
2023/11/21 08:00,01F0557N,01F0532N,42,116,30
2023/11/21 08:00,01F0557N,01F0532N,5,121,23
2023/11/21 08:00,01F0511S,01F0532S,31,204,227
2023/11/21 08:00,01F0511S,01F0532S,32,206,72
2023/11/21 08:00,01F0511S,01F0532S,41,205,9
2023/11/21 08:00,01F0511S,01F0532S,42,216,17
2023/11/21 08:00,01F0511S,01F0532S,5,220,6
2023/11/21 08:00,03F0525S,01F0532S,31,1089,20
2023/11/21 08:00,03F0525S,01F0532S,32,1106,13
2023/11/21 08:00,03F0525S,01F0532S,41,1174,1
2023/11/21 08:00,03F0525S,01F0532S,42,1179,3
2023/11/21 08:00,03F0525S,01F0532S,5,0,0
2023/11/21 08:00,03F0559N,01F0532S,31,0,0
2023/11/21 08:00,03F0559N,01F0532S,32,0,0
2023/11/21 08:00,03F0559N,01F0532S,41,0,0
2023/11/21 08:00,03F0559N,01F0532S,42,0,0
2023/11/21 08:00,03F0559N,01F0532S,5,0,0
2023/11/21 08:00,01F0584N,01F0557N,31,112,207
2023/11/21 08:00,01F0584N,01F0557N,32,113,50
2023/11/21 08:00,01F0584N,01F0557N,41,125,2
2023/11/21 08:00,01F0584N,01F0557N,42,119,24
2023/11/21 08:00,01F0584N,01F0557N,5,117,19
2023/11/21 08:00,01F0532S,01F0557S,31,179,266
2023/11/21 08:00,01F0532S,01F0557S,32,184,94
2023/11/21 08:00,01F0532S,01F0557S,41,195,4
2023/11/21 08:00,01F0532S,01F0557S,42,200,30
2023/11/21 08:00,01F0532S,01F0557S,5,198,19
2023/11/21 08:00,01F0557N,01F0557S,31,1175,12
2023/11/21 08:00,01F0557N,01F0557S,32,3207,1
2023/11/21 08:00,01F0557N,01F0557S,41,3298,2
2023/11/21 08:00,01F0557N,01F0557S,42,2153,2
2023/11/21 08:00,01F0557N,01F0557S,5,3173,2
2023/11/21 08:00,01F0557S,01F0578S,31,166,188
2023/11/21 08:00,01F0557S,01F0578S,32,170,53
2023/11/21 08:00,01F0557S,01F0578S,41,168,1
2023/11/21 08:00,01F0557S,01F0578S,42,175,19
2023/11/21 08:00,01F0557S,01F0578S,5,174,14
2023/11/21 08:00,01F0633N,01F0584N,31,225,176
2023/11/21 08:00,01F0633N,01F0584N,32,231,39
2023/11/21 08:00,01F0633N,01F0584N,41,266,1
2023/11/21 08:00,01F0633N,01F0584N,42,248,31
2023/11/21 08:00,01F0633N,01F0584N,5,245,16
2023/11/21 08:00,01H0608N,01F0584N,31,104,97
2023/11/21 08:00,01H0608N,01F0584N,32,105,17
2023/11/21 08:00,01H0608N,01F0584N,41,100,1
2023/11/21 08:00,01H0608N,01F0584N,42,0,0
2023/11/21 08:00,01H0608N,01F0584N,5,102,1
2023/11/21 08:00,01F0664N,01F0633N,31,113,138
2023/11/21 08:00,01F0664N,01F0633N,32,114,28
2023/11/21 08:00,01F0664N,01F0633N,41,130,3
2023/11/21 08:00,01F0664N,01F0633N,42,123,24
2023/11/21 08:00,01F0664N,01F0633N,5,128,15
2023/11/21 08:00,01F0578S,01F0633S,31,282,131
2023/11/21 08:00,01F0578S,01F0633S,32,285,41
2023/11/21 08:00,01F0578S,01F0633S,41,317,9
2023/11/21 08:00,01F0578S,01F0633S,42,318,28
2023/11/21 08:00,01F0578S,01F0633S,5,303,6
2023/11/21 08:00,01H0579S,01F0633S,31,266,55
2023/11/21 08:00,01H0579S,01F0633S,32,267,20
2023/11/21 08:00,01H0579S,01F0633S,41,267,2
2023/11/21 08:00,01H0579S,01F0633S,42,0,0
2023/11/21 08:00,01H0579S,01F0633S,5,0,0
2023/11/21 08:00,01F0681N,01F0664N,31,61,174
2023/11/21 08:00,01F0681N,01F0664N,32,62,43
2023/11/21 08:00,01F0681N,01F0664N,41,57,1
2023/11/21 08:00,01F0681N,01F0664N,42,67,24
2023/11/21 08:00,01F0681N,01F0664N,5,66,11
2023/11/21 08:00,01F0633S,01F0664S,31,315,181
2023/11/21 08:00,01F0633S,01F0664S,32,315,58
2023/11/21 08:00,01F0633S,01F0664S,41,304,2
2023/11/21 08:00,01F0633S,01F0664S,42,323,9
2023/11/21 08:00,01F0633S,01F0664S,5,333,8
2023/11/21 08:00,01F0699N,01F0681N,31,65,55
2023/11/21 08:00,01F0699N,01F0681N,32,65,23
2023/11/21 08:00,01F0699N,01F0681N,41,64,1
